name,team,actual_fpts,projected_fpts,error,position,date
S. Benoit,TOR,8.2,2.265594523714753,-5.934405476285246,D,2026-02-02
J. McCabe,TOR,9.5,3.773099178515733,-5.726900821484267,D,2026-02-02
B. Carlo,TOR,7.6,3.1871709143117988,-4.412829085688201,D,2026-02-02
P. Myers,TOR,1.3,2.7524177642577055,1.4524177642577054,D,2026-02-02
O. Ekman-Larsson,TOR,2.6,4.860287356161243,2.260287356161243,D,2026-02-02
J. Huberdeau,CGY,1.3,3.8568391291980335,2.5568391291980337,W,2026-02-02
M. Backlund,CGY,0.0,5.510287780750833,5.510287780750833,C,2026-02-02
M. Frost,CGY,1.3,4.273732066701946,2.9737320667019462,C,2026-02-02
Y. Sharangovich,CGY,1.3,4.244634856985744,2.9446348569857443,C,2026-02-02
M. Coronato,CGY,0.0,4.918007173177322,4.918007173177322,W,2026-02-02
A. Klapka,CGY,2.6,2.1955687051437884,-0.40443129485621165,W,2026-02-02
C. Zary,CGY,0.0,3.4200799377825604,3.4200799377825604,C,2026-02-02
R. Lomberg,CGY,0.0,1.783977834938888,1.783977834938888,W,2026-02-02
M. Pospisil,CGY,0.0,1.7462643572387404,1.7462643572387404,C,2026-02-02
J. Farabee,CGY,14.8,3.84263296911601,-10.95736703088399,W,2026-02-02
N. Kadri,CGY,14.8,5.838143927567041,-8.96185607243296,C,2026-02-02
M. Gridin,CGY,1.3,3.477712402627917,2.1777124026279173,W,2026-02-02
K. Bahl,CGY,0.0,3.208450005554208,3.208450005554208,D,2026-02-02
Z. Parekh,CGY,1.3,2.3565236027225103,1.0565236027225102,D,2026-02-02
Y. Kuznetsov,CGY,2.6,3.609787375935836,1.009787375935836,D,2026-02-02
J. Hanley,CGY,11.9,2.2882334471237926,-9.611766552876208,D,2026-02-02
M. Weegar,CGY,7.6,5.4354682487437325,-2.164531751256267,D,2026-02-02
C. Coyle,CBJ,5.0,7.927738570407942,2.927738570407942,C,2026-02-03
C. Sillinger,CBJ,6.3,5.968106832839771,-0.33189316716022876,C,2026-02-03
D. Voronkov,CBJ,1.3,7.4501213682717236,6.150121368271724,W,2026-02-03
M. Wood,CBJ,1.3,5.386644619427162,4.086644619427163,W,2026-02-03
A. Fantilli,CBJ,1.3,9.113596946084646,7.813596946084647,C,2026-02-03
S. Monahan,CBJ,2.6,6.270545884875964,3.670545884875964,C,2026-02-03
M. Olivier,CBJ,17.0,4.903426091664703,-12.096573908335298,W,2026-02-03
B. Jenner,CBJ,6.3,8.12028053749233,1.820280537492331,C,2026-02-03
K. Johnson,CBJ,0.0,5.089346721542303,5.089346721542303,C,2026-02-03
D. Mateychuk,CBJ,0.0,6.771305045359928,6.771305045359928,D,2026-02-03
Z. Werenski,CBJ,6.3,13.882329296958511,7.582329296958512,D,2026-02-03
I. Provorov,CBJ,1.3,7.564809290757624,6.264809290757624,D,2026-02-03
E. Gudbranson,CBJ,1.3,4.935149551340344,3.6351495513403442,D,2026-02-03
D. Severson,CBJ,1.3,6.181128902786918,4.8811289027869185,D,2026-02-03
C. Glass,NJD,0.0,6.556472747505961,6.556472747505961,C,2026-02-03
N. Hischier,NJD,0.0,9.887482577640068,9.887482577640068,C,2026-02-03
L. Glendening,NJD,0.0,2.123712638827378,2.123712638827378,C,2026-02-03
C. Brown,NJD,1.3,5.6473255950545225,4.347325595054523,W,2026-02-03
T. Meier,NJD,0.0,9.951906327523226,9.951906327523226,W,2026-02-03
L. Hameenaho,NJD,0.0,6.463768767552322,6.463768767552322,W,2026-02-03
P. Cotter,NJD,0.0,3.12275059967204,3.12275059967204,W,2026-02-03
J. Bratt,NJD,0.0,8.399830719724118,8.399830719724118,W,2026-02-03
A. Gritsyuk,NJD,1.3,6.931001903106982,5.6310019031069825,W,2026-02-03
J. Lammikko,NJD,0.0,2.114254157462826,2.114254157462826,C,2026-02-03
D. Mercer,NJD,0.0,7.22980878166276,7.22980878166276,C,2026-02-03
B. Dillon,NJD,0.0,4.429736107726381,4.429736107726381,D,2026-02-03
D. Hamilton,NJD,1.3,9.11901834459953,7.81901834459953,D,2026-02-03
J. Kovacevic,NJD,1.3,4.857879076142022,3.5578790761420223,D,2026-02-03
S. Nemec,NJD,6.9,7.655602940097272,0.7556029400972717,D,2026-02-03
B. Pesce,NJD,2.6,5.447999222346066,2.847999222346066,D,2026-02-03
J. Siegenthaler,NJD,1.3,4.118466014346483,2.818466014346483,D,2026-02-03
A. Ovechkin,WSH,0.0,10.29816452125955,10.29816452125955,W,2026-02-03
R. Leonard,WSH,0.0,7.268931287407284,7.268931287407284,W,2026-02-03
S. Milano,WSH,0.0,3.923961254626,3.923961254626,W,2026-02-03
D. Strome,WSH,0.0,8.837285136201675,8.837285136201675,C,2026-02-03
A. Protas,WSH,8.5,8.792436836524391,0.29243683652439145,C,2026-02-03
B. Duhaime,WSH,0.0,2.4960377314501203,2.4960377314501203,W,2026-02-03
N. Dowd,WSH,2.6,3.9245025271646496,1.3245025271646496,C,2026-02-03
H. Lapierre,WSH,0.0,2.696505920728802,2.696505920728802,C,2026-02-03
J. Sourdif,WSH,5.0,5.901979058574863,0.901979058574863,W,2026-02-03
T. Wilson,WSH,1.3,10.558316638448831,9.25831663844883,W,2026-02-03
E. Frank,WSH,0.0,6.312061326579803,6.312061326579803,C,2026-02-03
A. Beauvillier,WSH,13.5,6.1566181080276685,-7.3433818919723315,W,2026-02-03
M. Roy,WSH,2.6,5.6994242019773145,3.0994242019773144,D,2026-02-03
J. Chychrun,WSH,1.3,12.438227255125652,11.138227255125651,D,2026-02-03
R. Sandin,WSH,1.3,5.986036796629632,4.686036796629632,D,2026-02-03
T. van Riemsdyk,WSH,5.0,3.724248604640679,-1.275751395359321,D,2026-02-03
J. Carlson,WSH,8.2,10.202979291163382,2.002979291163383,D,2026-02-03
B. Brink,PHI,1.3,6.423204852944231,5.123204852944231,W,2026-02-03
T. Konecny,PHI,11.3,10.52080116873146,-0.7791988312685412,W,2026-02-03
S. Couturier,PHI,6.9,5.883599239698332,-1.0164007603016687,C,2026-02-03
C. Dvorak,PHI,1.3,7.817796446798441,6.5177964467984415,C,2026-02-03
N. Cates,PHI,0.0,6.0110131130875075,6.0110131130875075,W,2026-02-03
N. Grebenkin,PHI,0.0,3.294430837957027,3.294430837957027,W,2026-02-03
M. Michkov,PHI,6.3,7.37520139769807,1.0752013976980699,W,2026-02-03
N. Deslauriers,PHI,6.3,1.5112251033310435,-4.788774896668956,W,2026-02-03
T. Zegras,PHI,5.0,9.708619014545096,4.708619014545096,C,2026-02-03
D. Barkey,PHI,0.0,4.785514839479815,4.785514839479815,C,2026-02-03
O. Tippett,PHI,9.8,9.199861685002675,-0.6001383149973254,W,2026-02-03
C. Grundstrom,PHI,9.8,5.024515378643784,-4.775484621356217,W,2026-02-03
T. Sanheim,PHI,13.2,6.559117114107009,-6.6408828858929905,D,2026-02-03
C. York,PHI,8.2,7.093875260984267,-1.1061247390157325,D,2026-02-03
J. Drysdale,PHI,16.7,5.900447679059854,-10.799552320940144,D,2026-02-03
N. Seeler,PHI,2.6,5.073323082987813,2.4733230829878132,D,2026-02-03
N. Juulsen,PHI,1.3,3.8708820707441,2.5708820707440996,D,2026-02-03
R. Ristolainen,PHI,13.5,5.7860558847315495,-7.7139441152684505,D,2026-02-03
B. Tkachuk,OTT,1.3,13.204752748344584,11.904752748344583,W,2026-02-03
S. Pinto,OTT,1.3,8.23779361076965,6.93779361076965,C,2026-02-03
T. Stützle,OTT,9.8,11.651375547538889,1.851375547538888,C,2026-02-03
D. Batherson,OTT,5.0,9.338913318983796,4.338913318983796,W,2026-02-03
F. Zetterlund,OTT,1.3,5.772176253946417,4.472176253946417,W,2026-02-03
N. Cousins,OTT,2.6,3.592639143856639,0.9926391438566391,C,2026-02-03
M. Amadio,OTT,1.3,4.568415314979601,3.2684153149796016,W,2026-02-03
D. Cozens,OTT,10.0,9.051210841499344,-0.9487891585006558,C,2026-02-03
C. Giroux,OTT,0.0,7.1093898946725345,7.1093898946725345,W,2026-02-03
R. Greig,OTT,1.3,6.427330948928972,5.1273309489289725,C,2026-02-03
S. Halliday,OTT,8.5,4.653487976279159,-3.846512023720841,C,2026-02-03
L. Eller,OTT,5.0,3.0796962974487947,-1.9203037025512053,C,2026-02-03
A. Zub,OTT,1.3,5.737603178834452,4.437603178834452,D,2026-02-03
N. Jensen,OTT,1.3,4.507897378741624,3.207897378741624,D,2026-02-03
J. Spence,OTT,6.3,6.006204258565496,-0.29379574143450427,D,2026-02-03
T. Kleven,OTT,2.6,5.116759576782235,2.5167595767822353,D,2026-02-03
T. Chabot,OTT,6.9,7.923234991171741,1.0232349911717407,D,2026-02-03
J. Sanderson,OTT,13.5,10.047714133405954,-3.452285866594046,D,2026-02-03
J. Staal,CAR,8.5,5.830614149772817,-2.669385850227183,C,2026-02-03
S. Aho,CAR,21.5,10.428657384888725,-11.071342615111275,C,2026-02-03
L. Stankoven,CAR,1.3,6.595903324756513,5.295903324756513,C,2026-02-03
S. Jarvis,CAR,18.3,12.069607493908814,-6.230392506091187,C,2026-02-03
N. Ehlers,CAR,5.0,9.0083574479876,4.008357447987599,W,2026-02-03
W. Carrier,CAR,0.0,4.088590878251733,4.088590878251733,W,2026-02-03
A. Svechnikov,CAR,5.0,10.322575394471022,5.322575394471022,W,2026-02-03
J. Martinook,CAR,2.6,4.8390422854751245,2.2390422854751244,W,2026-02-03
J. Blake,CAR,0.0,7.602356267039656,7.602356267039656,W,2026-02-03
T. Hall,CAR,0.0,6.143906345326143,6.143906345326143,W,2026-02-03
M. Jankowski,CAR,0.0,3.729117129480432,3.729117129480432,W,2026-02-03
J. Kotkaniemi,CAR,0.0,3.7684884202538496,3.7684884202538496,C,2026-02-03
S. Gostisbehere,CAR,0.0,11.155964315478478,11.155964315478478,D,2026-02-03
J. Chatfield,CAR,0.0,5.458044167136926,5.458044167136926,D,2026-02-03
K. Miller,CAR,6.3,7.217542297118385,0.9175422971183851,D,2026-02-03
A. Nikishin,CAR,2.6,6.867363258974179,4.267363258974179,D,2026-02-03
S. Walker,CAR,2.6,7.246787797016307,4.646787797016307,D,2026-02-03
J. Slavin,CAR,0.0,4.7638723138664165,4.7638723138664165,D,2026-02-03
J. Zucker,BUF,0.0,9.045865429840228,9.045865429840228,W,2026-02-03
P. Krebs,BUF,0.0,4.9491887807511015,4.9491887807511015,C,2026-02-03
J. Quinn,BUF,5.0,7.58768909322953,2.58768909322953,W,2026-02-03
B. Malenstyn,BUF,0.0,3.0443102700564317,3.0443102700564317,W,2026-02-03
T. Kozak,BUF,1.3,2.6140783365097646,1.3140783365097646,C,2026-02-03
I. Rosen,BUF,0.0,5.203634265729029,5.203634265729029,W,2026-02-03
R. McLeod,BUF,6.3,6.614528617925775,0.3145286179257756,C,2026-02-03
T. Thompson,BUF,5.0,13.507912009591395,8.507912009591395,C,2026-02-03
N. Ostlund,BUF,0.0,5.038921035280024,5.038921035280024,C,2026-02-03
A. Tuch,BUF,1.3,10.449187232533593,9.149187232533592,W,2026-02-03
J. Doan,BUF,8.5,8.415926916213191,-0.08407308378680867,W,2026-02-03
K. Helenius,BUF,1.3,7.098426269515854,5.798426269515854,C,2026-02-03
B. Byram,BUF,1.3,6.9118829415459775,5.611882941545978,D,2026-02-03
M. Samuelsson,BUF,17.0,8.072881667094451,-8.927118332905549,D,2026-02-03
O. Power,BUF,2.6,6.212553906679204,3.6125539066792043,D,2026-02-03
R. Dahlin,BUF,6.3,11.619722628985372,5.319722628985372,D,2026-02-03
Z. Metsa,BUF,1.3,3.103617498850897,1.8036174988508968,D,2026-02-03
J. Bryson,BUF,0.0,3.300097253615199,3.300097253615199,D,2026-02-03
D. James,TBL,0.0,4.422938900725885,4.422938900725885,C,2026-02-03
O. Bjorkstrand,TBL,8.5,5.780016373588499,-2.7199836264115014,W,2026-02-03
Z. Girgensons,TBL,0.0,4.355910728419427,4.355910728419427,C,2026-02-03
P. Holmberg,TBL,0.0,4.808565894312441,4.808565894312441,W,2026-02-03
Y. Gourde,TBL,0.0,5.15144767587363,5.15144767587363,C,2026-02-03
B. Hagel,TBL,5.0,12.720998127861312,7.7209981278613125,W,2026-02-03
C. Douglas,TBL,0.0,1.8097306198364749,1.8097306198364749,C,2026-02-03
S. Sabourin,TBL,1.3,3.382127048555063,2.082127048555063,W,2026-02-03
J. Guentzel,TBL,13.5,12.00181927338424,-1.4981807266157592,C,2026-02-03
J. Finley,TBL,0.0,2.3919868897032748,2.3919868897032748,C,2026-02-03
N. Kucherov,TBL,27.8,14.693964493900545,-13.106035506099456,W,2026-02-03
G. Goncalves,TBL,0.0,3.87995026651208,3.87995026651208,C,2026-02-03
R. McDonagh,TBL,0.0,6.595586748147225,6.595586748147225,D,2026-02-03
D. Raddysh,TBL,16.1,12.649313773552922,-3.450686226447079,D,2026-02-03
D. Carlile,TBL,0.0,3.733676093726698,3.733676093726698,D,2026-02-03
V. Hedman,TBL,0.0,7.363451949976811,7.363451949976811,D,2026-02-03
E. Cernak,TBL,6.9,4.487304282672838,-2.4126957173271624,D,2026-02-03
J. Moser,TBL,11.9,6.384469579162878,-5.5155304208371225,D,2026-02-03
J. Brazeau,PIT,16.1,7.526058490644708,-8.573941509355294,W,2026-02-03
B. Rust,PIT,8.5,10.509851145569233,2.0098511455692325,W,2026-02-03
C. Dewar,PIT,1.3,5.80717528145437,4.50717528145437,C,2026-02-03
A. Mantha,PIT,9.8,8.266294076873809,-1.5337059231261918,W,2026-02-03
B. Lizotte,PIT,0.0,4.310306486119303,4.310306486119303,C,2026-02-03
N. Acciari,PIT,0.0,4.900166604898135,4.900166604898135,C,2026-02-03
R. Rakell,PIT,0.0,10.15371877924366,10.15371877924366,W,2026-02-03
E. Malkin,PIT,0.0,11.35131855406035,11.35131855406035,C,2026-02-03
B. Kindel,PIT,1.3,7.315581231495244,6.015581231495244,C,2026-02-03
S. Crosby,PIT,5.0,11.288038013753008,6.288038013753008,C,2026-02-03
R. Shea,PIT,1.3,5.655485117432633,4.355485117432633,D,2026-02-03
P. Wotherspoon,PIT,6.9,5.408636824809925,-1.4913631751900756,D,2026-02-03
E. Karlsson,PIT,5.0,8.949180771493848,3.9491807714938485,D,2026-02-03
C. Clifton,PIT,0.0,4.032031552019856,4.032031552019856,D,2026-02-03
S. Holmstrom,NYI,5.0,5.768135579654443,0.7681355796544427,W,2026-02-03
A. Duclair,NYI,0.0,5.6597324736536265,5.6597324736536265,W,2026-02-03
M. Barzal,NYI,21.5,9.319379856277214,-12.180620143722786,C,2026-02-03
B. Horvat,NYI,27.6,11.930092531410464,-15.669907468589537,C,2026-02-03
M. Gatcomb,NYI,0.0,3.2540305391284985,3.2540305391284985,C,2026-02-03
A. Lee,NYI,5.0,7.8527615799612684,2.8527615799612684,W,2026-02-03
J. Drouin,NYI,1.3,4.809163504819098,3.5091635048190986,W,2026-02-03
K. MacLean,NYI,0.0,2.585204129035402,2.585204129035402,C,2026-02-03
J. Pageau,NYI,0.0,5.7945255978577075,5.7945255978577075,C,2026-02-03
E. Heineman,NYI,0.0,7.247106777523056,7.247106777523056,W,2026-02-03
C. Cizikas,NYI,1.3,3.643131572006184,2.3431315720061843,C,2026-02-03
A. Pelech,NYI,6.3,5.498507346404739,-0.8014926535952611,D,2026-02-03
R. Pulock,NYI,16.7,6.2302347891300744,-10.469765210869925,D,2026-02-03
S. Mayfield,NYI,0.0,4.1482442037092575,4.1482442037092575,D,2026-02-03
M. Schaefer,NYI,20.4,10.086954455774212,-10.313045544225787,D,2026-02-03
T. DeAngelo,NYI,0.0,7.424662833367313,7.424662833367313,D,2026-02-03
M. Domi,TOR,6.3,6.328072017499866,0.02807201749986632,C,2026-02-03
S. Lorentz,TOR,0.0,3.840737098211872,3.840737098211872,C,2026-02-03
C. Jarnkrok,TOR,0.0,3.4173694744817564,3.4173694744817564,C,2026-02-03
M. Knies,TOR,13.5,8.491199026003223,-5.008800973996777,W,2026-02-03
S. Laughton,TOR,1.3,4.695425611745172,3.395425611745172,C,2026-02-03
A. Matthews,TOR,5.0,13.92817144309699,8.92817144309699,C,2026-02-03
N. Roy,TOR,5.0,4.174620634925235,-0.825379365074765,C,2026-02-03
M. Maccelli,TOR,19.6,5.224083707498557,-14.375916292501444,W,2026-02-03
B. McMann,TOR,8.5,7.694854909592509,-0.8051450904074908,C,2026-02-03
W. Nylander,TOR,6.3,11.997536846016216,5.697536846016216,W,2026-02-03
N. Robertson,TOR,2.6,6.1785897423416944,3.5785897423416944,W,2026-02-03
J. Tavares,TOR,9.8,9.776328422107138,-0.023671577892862672,C,2026-02-03
S. Benoit,TOR,6.9,3.5024602469924133,-3.397539753007587,D,2026-02-03
J. McCabe,TOR,11.9,5.5192949890769425,-6.380705010923058,D,2026-02-03
B. Carlo,TOR,6.9,4.828146096562557,-2.071853903437443,D,2026-02-03
P. Myers,TOR,1.3,4.237414452349442,2.937414452349442,D,2026-02-03
O. Ekman-Larsson,TOR,5.0,7.462384227228216,2.462384227228216,D,2026-02-03
T. Frederic,EDM,0.0,2.3666933165339907,2.3666933165339907,C,2026-02-03
M. Janmark,EDM,0.0,2.617831954006216,2.617831954006216,C,2026-02-03
Z. Hyman,EDM,0.0,12.43842299035006,12.43842299035006,W,2026-02-03
M. Savoie,EDM,1.3,4.828933841717608,3.528933841717608,C,2026-02-03
J. Roslovic,EDM,5.0,7.790670378516363,2.7906703785163627,C,2026-02-03
L. Draisaitl,EDM,1.3,13.22655726611441,11.92655726611441,C,2026-02-03
K. Kapanen,EDM,8.5,6.959526311408302,-1.5404736885916979,W,2026-02-03
A. Mangiapane,EDM,0.0,3.6036943635244656,3.6036943635244656,W,2026-02-03
V. Podkolzin,EDM,5.0,5.607842915069589,0.6078429150695888,W,2026-02-03
R. Nugent-Hopkins,EDM,0.0,8.828096625699708,8.828096625699708,C,2026-02-03
C. McDavid,EDM,1.3,15.915299433407716,14.615299433407715,C,2026-02-03
E. Bouchard,EDM,1.3,12.997305626217583,11.697305626217583,D,2026-02-03
M. Ekholm,EDM,0.0,7.687656897935215,7.687656897935215,D,2026-02-03
D. Nurse,EDM,1.3,7.884881793704992,6.584881793704993,D,2026-02-03
T. Emberson,EDM,6.3,4.176339362907114,-2.123660637092886,D,2026-02-03
J. Walman,EDM,9.8,8.286986706090332,-1.513013293909669,D,2026-02-03
J. Eberle,SEA,8.5,8.790361406233838,0.29036140623383844,W,2026-02-03
C. Stephenson,SEA,0.0,6.745265436202837,6.745265436202837,C,2026-02-03
M. Beniers,SEA,1.3,7.905645441359312,6.605645441359312,C,2026-02-03
T. Kartye,SEA,9.8,2.7537821863272853,-7.046217813672715,W,2026-02-03
J. Schwartz,SEA,2.6,7.268288971111972,4.668288971111972,W,2026-02-03
J. McCann,SEA,5.0,10.898807707956262,5.898807707956262,W,2026-02-03
E. Tolvanen,SEA,1.3,7.16247565315879,5.86247565315879,W,2026-02-03
R. Winterton,SEA,0.0,3.660300217297561,3.660300217297561,C,2026-02-03
S. Wright,SEA,2.6,5.41140625875444,2.8114062587544395,C,2026-02-03
J. Melanson,SEA,0.0,2.8711133543038097,2.8711133543038097,W,2026-02-03
K. Kakko,SEA,0.0,5.741182480250043,5.741182480250043,W,2026-02-03
F. Gaudreau,SEA,1.3,4.424523696429313,3.1245236964293133,C,2026-02-03
A. Larsson,SEA,9.5,5.583205707966151,-3.916794292033849,D,2026-02-03
J. Oleksiak,SEA,2.6,4.6388893925147165,2.0388893925147165,D,2026-02-03
V. Dunn,SEA,5.0,8.779244972667847,3.779244972667847,D,2026-02-03
R. Evans,SEA,0.0,4.972138083173037,4.972138083173037,D,2026-02-03
R. Lindgren,SEA,0.0,4.240598815820966,4.240598815820966,D,2026-02-03
B. Montour,SEA,9.5,9.790794876681597,0.29079487668159665,D,2026-02-03
A. Killorn,ANA,8.5,5.3057158911712,-3.1942841088288,W,2026-02-03
T. Terry,ANA,0.0,10.365516557726014,10.365516557726014,W,2026-02-03
C. Kreider,ANA,0.0,7.877642060390654,7.877642060390654,W,2026-02-03
M. McTavish,ANA,1.3,7.927401580383747,6.627401580383747,C,2026-02-03
J. Harkins,ANA,10.0,2.517312456325368,-7.482687543674632,C,2026-02-03
R. Poehling,ANA,6.3,5.013988512295252,-1.286011487704748,C,2026-02-03
T. Washe,ANA,5.0,2.376093054154581,-2.623906945845419,C,2026-02-03
R. Johnston,ANA,8.5,2.5469141097966643,-5.953085890203336,W,2026-02-03
B. Sennecke,ANA,0.0,9.196268417029591,9.196268417029591,W,2026-02-03
C. Gauthier,ANA,8.5,12.672526146845255,4.1725261468452555,W,2026-02-03
M. Granlund,ANA,5.0,8.631227911454499,3.6312279114544985,C,2026-02-03
J. LaCombe,ANA,16.9,8.9643111344283,-7.935688865571699,D,2026-02-03
R. Gudas,ANA,6.9,5.250784545263229,-1.6492154547367717,D,2026-02-03
O. Zellweger,ANA,1.3,6.600670291109179,5.300670291109179,D,2026-02-03
J. Trouba,ANA,9.8,8.280037283068449,-1.519962716931552,D,2026-02-03
I. Moore,ANA,11.9,4.826727225077649,-7.073272774922351,D,2026-02-03
P. Mintyukov,ANA,0.0,5.494992814137065,5.494992814137065,D,2026-02-03
C. Mittelstadt,BOS,8.5,5.877797070821353,-2.6222029291786466,C,2026-02-04
A. Steeves,BOS,5.0,5.361446576988898,0.36144657698889837,C,2026-02-04
M. Geekie,BOS,5.0,10.98261511947709,5.9826151194770905,C,2026-02-04
M. Kastelic,BOS,8.5,4.6027898079354355,-3.8972101920645645,C,2026-02-04
S. Kuraly,BOS,0.0,4.376848885900031,4.376848885900031,C,2026-02-04
V. Arvidsson,BOS,0.0,9.296909724776166,9.296909724776166,W,2026-02-04
M. Eyssimont,BOS,17.0,5.787299642554333,-11.212700357445666,C,2026-02-04
T. Jeannot,BOS,1.3,4.636961728953091,3.3369617289530913,W,2026-02-04
D. Pastrnak,BOS,6.3,13.379055772273489,7.079055772273489,W,2026-02-04
M. Khusnutdinov,BOS,6.3,5.351355981626568,-0.9486440183734315,C,2026-02-04
F. Minten,BOS,0.0,6.035568514689952,6.035568514689952,C,2026-02-04
M. Lohrei,BOS,6.9,6.060545120277899,-0.8394548797221013,D,2026-02-04
A. Peeke,BOS,11.9,5.079245711522666,-6.8207542884773344,D,2026-02-04
H. Lindholm,BOS,10.0,7.137813802422091,-2.862186197577909,D,2026-02-04
J. Aspirot,BOS,0.0,4.190972468930406,4.190972468930406,D,2026-02-04
C. McAvoy,BOS,7.6,9.07161548069036,1.4716154806903603,D,2026-02-04
N. Zadorov,BOS,1.3,5.494211334794905,4.194211334794905,D,2026-02-04
S. Bennett,FLA,2.6,9.791853604661016,7.191853604661016,C,2026-02-04
A. Greer,FLA,0.0,5.00202813103779,5.00202813103779,W,2026-02-04
M. Samoskevich,FLA,0.0,6.139249291647641,6.139249291647641,W,2026-02-04
S. Reinhart,FLA,7.6,11.676378523131824,4.076378523131824,C,2026-02-04
A. Lundell,FLA,24.1,8.94631224333239,-15.153687756667612,C,2026-02-04
E. Rodrigues,FLA,1.3,7.225951200632839,5.925951200632839,C,2026-02-04
M. Tkachuk,FLA,13.5,9.55541922847475,-3.944580771525249,W,2026-02-04
C. Verhaeghe,FLA,0.0,9.344095113998616,9.344095113998616,C,2026-02-04
E. Luostarinen,FLA,8.5,6.041878038409746,-2.458121961590254,C,2026-02-04
C. Schwindt,FLA,0.0,3.049722620365487,3.049722620365487,W,2026-02-04
S. Vilmanis,FLA,0.0,3.904690564368756,3.904690564368756,W,2026-02-04
J. Petry,FLA,1.3,3.846417772009133,2.546417772009133,D,2026-02-04
A. Ekblad,FLA,8.2,6.381331483724235,-1.818668516275764,D,2026-02-04
T. Bjornfot,FLA,0.0,5.516469164947633,5.516469164947633,D,2026-02-04
U. Balinskis,FLA,14.8,5.09498958790768,-9.70501041209232,D,2026-02-04
G. Forsling,FLA,6.9,5.741219016071781,-1.158780983928219,D,2026-02-04
N. Mikkola,FLA,8.2,4.385247680777154,-3.814752319222845,D,2026-02-04
R. Donato,CHI,0.0,5.827665458539499,5.827665458539499,C,2026-02-04
O. Moore,CHI,0.0,4.424253227335063,4.424253227335063,C,2026-02-04
J. Dickinson,CHI,0.0,4.527506129777983,4.527506129777983,C,2026-02-04
N. Foligno,CHI,1.3,3.626384114485922,2.326384114485922,W,2026-02-04
A. Burakovsky,CHI,0.0,6.153982111033415,6.153982111033415,W,2026-02-04
C. Dach,CHI,0.0,3.1757565535345944,3.1757565535345944,C,2026-02-04
T. Bertuzzi,CHI,0.0,9.420319016699867,9.420319016699867,W,2026-02-04
L. Slaggert,CHI,0.0,3.063855234187865,3.063855234187865,W,2026-02-04
T. Teravainen,CHI,0.0,5.402276740756472,5.402276740756472,C,2026-02-04
F. Nazar,CHI,1.3,7.604645240389839,6.304645240389839,C,2026-02-04
I. Mikheyev,CHI,0.0,5.951766559653725,5.951766559653725,W,2026-02-04
C. Bedard,CHI,1.3,14.05763276666572,12.757632766665719,C,2026-02-04
C. Murphy,CHI,2.6,4.752045258018942,2.152045258018942,D,2026-02-04
S. Rinzel,CHI,6.9,5.939389471523765,-0.9606105284762352,D,2026-02-04
W. Kaiser,CHI,0.0,4.729072383394382,4.729072383394382,D,2026-02-04
L. Crevier,CHI,6.9,5.8985980322099625,-1.0014019677900379,D,2026-02-04
M. Grzelcyk,CHI,0.0,4.4007156219668015,4.4007156219668015,D,2026-02-04
A. Vlasic,CHI,1.3,5.019941075820958,3.719941075820958,D,2026-02-04
C. Coyle,CBJ,11.3,7.905519758886545,-3.394480241113456,C,2026-02-04
C. Sillinger,CBJ,5.0,6.033601736468729,1.0336017364687287,C,2026-02-04
D. Voronkov,CBJ,0.0,7.384970373776564,7.384970373776564,W,2026-02-04
M. Wood,CBJ,0.0,5.298441314083742,5.298441314083742,W,2026-02-04
A. Fantilli,CBJ,5.0,9.022000352439647,4.0220003524396475,C,2026-02-04
S. Monahan,CBJ,8.5,6.266299163964979,-2.2337008360350206,C,2026-02-04
M. Olivier,CBJ,0.0,5.208298744647238,5.208298744647238,W,2026-02-04
B. Jenner,CBJ,2.6,8.180464056663212,5.580464056663212,C,2026-02-04
K. Johnson,CBJ,2.6,5.031572494818171,2.431572494818171,C,2026-02-04
D. Mateychuk,CBJ,0.0,6.69580407060622,6.69580407060622,D,2026-02-04
Z. Werenski,CBJ,8.5,13.794166949645138,5.294166949645138,D,2026-02-04
I. Provorov,CBJ,9.8,7.454918536095169,-2.3450814639048314,D,2026-02-04
D. Fabbro,CBJ,1.3,4.88779929660137,3.5877992966013705,D,2026-02-04
E. Gudbranson,CBJ,2.6,4.821558029949772,2.221558029949772,D,2026-02-04
D. Severson,CBJ,2.6,6.1288289332037404,3.5288289332037404,D,2026-02-04
B. Gallagher,MTL,21.5,4.8239725835231795,-16.67602741647682,W,2026-02-04
C. Caufield,MTL,0.0,12.317399571385543,12.317399571385543,W,2026-02-04
N. Suzuki,MTL,1.3,10.99100499096595,9.691004990965949,C,2026-02-04
J. Anderson,MTL,21.5,4.886416285448514,-16.613583714551485,W,2026-02-04
J. Slafkovský,MTL,7.6,9.08625252645332,1.4862525264533204,W,2026-02-04
J. Evans,MTL,1.3,4.388865280788611,3.0888652807886112,C,2026-02-04
K. Dach,MTL,6.3,6.497683121555156,0.19768312155515577,C,2026-02-04
O. Kapanen,MTL,9.8,7.295776280955297,-2.5042237190447034,C,2026-02-04
I. Demidov,MTL,0.0,7.389886142674427,7.389886142674427,W,2026-02-04
M. Matheson,MTL,1.3,7.475605055795773,6.175605055795773,D,2026-02-04
K. Guhle,MTL,1.3,4.984872330463675,3.6848723304636755,D,2026-02-04
A. Carrier,MTL,0.0,5.629816836007918,5.629816836007918,D,2026-02-04
J. Struble,MTL,5.0,3.188926426215454,-1.811073573784546,D,2026-02-04
