player_id,player_name,position,team,opponent,game_date,expected_fpts,median_fpts,std_fpts,floor_fpts,ceiling_fpts,p_above_10,p_above_15,p_above_20,p_above_25,p_hat_trick,p_3plus_points,p_5plus_sog,p_3plus_blocks,exp_goals,exp_assists,exp_shots,exp_blocks,n_historical_games,actual_fpts,error
8481568,A. Vlasic,D,CHI,CGY,2025-11-07,6.01698,4.3,6.526541019529411,0.0,12.9,0.1778,0.0674,0.0332,0.02,0.0048,0.0278,0.0464,0.2064,0.0782,0.2498,1.2082,1.4926,13,8.9,2.88302
8481601,S. Holmstrom,R,NYI,MIN,2025-11-07,7.3807,5.0,7.902422255865602,0.0,17.0,0.2758,0.1286,0.0654,0.0376,0.0156,0.0468,0.07,0.0716,0.2712,0.3106,1.4982,0.728,13,-0.5,7.8807
8481607,A. Johansson,D,DET,NYR,2025-11-07,5.746020000000001,4.1,6.7808798956772565,0.0,11.820000000000073,0.1588,0.0642,0.0348,0.021,0.0088,0.0274,0.0436,0.1848,0.0948,0.212,1.1866,1.3564,14,1.6,4.14602
8481624,I. Mikheyev,R,CHI,CGY,2025-11-07,7.1144,4.5,8.147975247876003,0.0,17.0,0.2686,0.1202,0.063,0.0354,0.017,0.0428,0.0934,0.04,0.275,0.2448,1.7874,0.43,12,2.8,4.3144
8481704,J. Parssinen,C,NYR,DET,2025-11-07,6.16884,4.1,7.760306762905704,0.0,14.5,0.2026,0.0928,0.0512,0.0282,0.0144,0.0398,0.067,0.0606,0.1964,0.2428,1.4198,0.6658,10,0.0,6.16884
8481725,E. Soderblom,L,DET,NYR,2025-11-07,4.93326,2.8,7.328491780195977,0.0,11.5,0.1516,0.0688,0.0398,0.027,0.015,0.0312,0.0578,0.0288,0.1824,0.1496,1.3038,0.3492,9,1.5,3.4332599999999998
8481806,L. Crevier,D,CHI,CGY,2025-11-07,5.58242,4.1,6.492387615014987,0.0,12.8,0.167,0.0702,0.036,0.0192,0.0056,0.028,0.0404,0.1438,0.1058,0.2546,1.1254,1.1054,13,2.0,3.58242
8482073,B. Schneider,D,NYR,DET,2025-11-07,5.51174,4.1,6.114302917945757,0.0,12.3,0.158,0.062,0.0298,0.0156,0.004,0.0238,0.0446,0.158,0.0682,0.2436,1.2178,1.2318,14,11.2,5.68826
8482074,C. Zary,C,CGY,CHI,2025-11-07,5.2977799999999995,3.0,7.18561988081752,0.0,13.0,0.1726,0.0738,0.0398,0.0238,0.0098,0.0302,0.0722,0.0376,0.1512,0.2058,1.4904,0.3986,13,1.5,3.7977799999999995
8482078,L. Raymond,L,DET,NYR,2025-11-07,7.749779999999999,5.8,7.9698951029232505,0.0,18.0,0.2986,0.138,0.074,0.0414,0.0134,0.0532,0.0888,0.0428,0.2508,0.418,1.705,0.4916,12,3.0,4.749779999999999
8482079,M. Rossi,C,MIN,NYI,2025-11-07,7.836,5.0,8.968982550992058,0.0,18.0,0.2876,0.1404,0.078,0.0462,0.0162,0.066,0.0864,0.0486,0.2166,0.4792,1.6682,0.55,14,11.5,3.6639999999999997
8482094,D. Hunt,D,MIN,NYI,2025-11-07,5.7121,4.1,6.0695412998018226,0.0,12.710000000000038,0.1694,0.0652,0.0298,0.0142,0.0034,0.0238,0.0482,0.1768,0.0702,0.2358,1.2568,1.342,1,7.5,1.7878999999999996
8482109,A. Lafrenière,L,NYR,DET,2025-11-07,6.66352,4.5,7.200379240678924,0.0,15.0,0.234,0.1002,0.0506,0.0268,0.0096,0.0358,0.1194,0.0448,0.1392,0.2952,1.9966,0.5454,14,15.5,8.83648
8482122,B. Faber,D,MIN,NYI,2025-11-07,8.00536,6.3,7.293823090149637,1.3,16.2,0.29,0.1196,0.0556,0.0288,0.0064,0.033,0.0926,0.2398,0.1152,0.3214,1.8796,1.6532,15,13.5,5.49464
8482157,W. Cuylle,L,NYR,DET,2025-11-07,6.8596,4.5,7.614463069711482,0.0,15.6,0.2404,0.1042,0.0506,0.0272,0.0112,0.0356,0.1058,0.0488,0.1684,0.278,1.9694,0.607,14,20.7,13.840399999999999
8482165,Y. Kuznetsov,D,CGY,CHI,2025-11-07,6.260779999999999,4.5,6.800053513877667,0.0,13.5,0.1962,0.0786,0.0354,0.0186,0.0054,0.0306,0.0494,0.1838,0.0844,0.3038,1.2832,1.3526,1,6.0,0.2607799999999987
8482166,S. Mukhamadullin,D,SJS,WPG,2025-11-07,6.676819999999999,4.9,6.925658429896756,0.0,14.5,0.2264,0.0932,0.0478,0.025,0.0058,0.0436,0.0508,0.1554,0.0736,0.4334,1.286,1.2314,5,2.0,4.676819999999999
8482176,W. Kaiser,D,CHI,CGY,2025-11-07,5.01056,2.8,6.7632383135891345,0.0,11.5,0.1448,0.06,0.0264,0.0152,0.0062,0.0238,0.0352,0.1252,0.0916,0.2092,1.0694,1.0242,14,3.1,1.9105599999999998
8482206,E. Cardwell,R,SJS,WPG,2025-11-07,7.279159999999999,4.5,8.165608960414405,0.0,17.0,0.2742,0.125,0.0672,0.0422,0.0182,0.0492,0.092,0.0338,0.2718,0.2912,1.7686,0.4092,2,1.5,5.779159999999999
8482476,E. Heineman,L,NYI,MIN,2025-11-07,7.650219999999998,4.9,8.407436467294891,0.0,18.0,0.2952,0.1366,0.0806,0.0458,0.0188,0.0534,0.1066,0.0368,0.304,0.255,1.9084,0.4374,13,19.5,11.849780000000003
8482679,M. Coronato,R,CGY,CHI,2025-11-07,6.9203399999999995,4.5,7.805206741938359,0.0,16.4,0.2532,0.115,0.0608,0.035,0.0144,0.0436,0.0994,0.0332,0.2244,0.2736,1.8756,0.4038,14,20.3,13.379660000000001
8482703,C. Dach,C,CHI,CGY,2025-11-07,5.359780000000001,3.0,6.845661717584356,0.0,12.8,0.1664,0.066,0.0356,0.0234,0.0088,0.0276,0.0636,0.0528,0.1262,0.2248,1.4352,0.6036,14,4.5,0.8597800000000007
8482762,S. Edvinsson,D,DET,NYR,2025-11-07,6.852639999999999,4.9,6.783180156121464,1.3,14.7,0.2282,0.0902,0.0434,0.0184,0.0052,0.0232,0.0418,0.2948,0.1388,0.2052,1.1546,1.9178,14,7.1,0.24736000000000047
8482787,N. Chibrikov,R,WPG,SJS,2025-11-07,5.870239999999999,3.0,7.412412450909623,0.0,13.5,0.1944,0.0868,0.049,0.0298,0.0154,0.0384,0.066,0.0446,0.1818,0.2378,1.4848,0.4898,5,0.5,5.370239999999999
8482877,J. Chmelar,R,NYR,DET,2025-11-07,7.158059999999999,4.5,7.942890093435764,0.0,17.0,0.2588,0.1214,0.0676,0.0384,0.0154,0.0504,0.0862,0.039,0.2324,0.3216,1.7588,0.4722,0,0.0,7.158059999999999
8483450,R. Greene,C,CHI,CGY,2025-11-07,4.84276,2.6,7.164191760582628,0.0,11.5,0.1514,0.0668,0.0364,0.0238,0.0126,0.0312,0.0496,0.034,0.1532,0.2142,1.1614,0.3942,14,0.0,4.84276
8483464,M. Kasper,C,DET,NYR,2025-11-07,5.956180000000001,4.1,7.205343975661398,0.0,13.5,0.2022,0.082,0.0452,0.0252,0.011,0.028,0.0798,0.0608,0.1978,0.1562,1.637,0.6006,14,-0.5,6.456180000000001
8483493,F. Nazar,C,CHI,CGY,2025-11-07,8.42728,6.0,8.52661150760371,1.3,18.620000000000076,0.3198,0.159,0.0866,0.051,0.0166,0.0612,0.0958,0.0802,0.2762,0.3758,1.8284,0.8066,14,0.0,8.42728
8483506,S. Rinzel,D,CHI,CGY,2025-11-07,6.017639999999999,4.3,6.502024056430428,0.0,12.7,0.1788,0.0644,0.0332,0.0184,0.007,0.0254,0.0572,0.1836,0.0836,0.214,1.42,1.3608,14,2.5,3.517639999999999
8483525,D. Yurov,R,MIN,NYI,2025-11-07,6.02096,3.0,7.70196161236863,0.0,14.5,0.2034,0.0938,0.0526,0.0342,0.0168,0.0414,0.0696,0.0446,0.2084,0.227,1.4616,0.4872,10,12.0,5.97904
8483609,A. Klapka,R,CGY,CHI,2025-11-07,6.10992,4.1,7.277071498453206,0.0,14.5,0.213,0.0916,0.051,0.0276,0.0124,0.037,0.0724,0.0542,0.1938,0.2394,1.4952,0.5754,14,1.3,4.80992
8483690,N. Laba,C,NYR,DET,2025-11-07,5.5766,3.0,7.179276317289926,0.0,13.0,0.1796,0.0778,0.0398,0.0256,0.0124,0.031,0.0564,0.0648,0.1688,0.2168,1.2894,0.671,14,16.1,10.523400000000002
8484135,P. Ford,C,WPG,SJS,2025-11-07,5.88824,3.0,7.145437544503485,0.0,13.5,0.1974,0.085,0.0416,0.024,0.0088,0.0328,0.0726,0.0702,0.139,0.2738,1.4108,0.7338,6,2.3,3.58824
8484144,C. Bedard,C,CHI,CGY,2025-11-07,10.324639999999999,8.0,9.731143451331913,1.5,22.5,0.418,0.2216,0.1274,0.0776,0.0224,0.091,0.1462,0.0412,0.3498,0.5428,2.363,0.4348,14,34.0,23.67536
8484180,S. Honzek,L,CGY,CHI,2025-11-07,5.68582,3.0,7.183554059628144,0.0,13.0,0.189,0.0796,0.0402,0.0236,0.0118,0.0296,0.086,0.0276,0.1628,0.208,1.696,0.3694,13,-0.5,6.18582
8484197,O. Moore,C,CHI,CGY,2025-11-07,6.603520000000001,4.5,7.840712442731209,0.0,14.9,0.2318,0.0992,0.0548,0.0336,0.0146,0.0464,0.0858,0.0478,0.1812,0.3236,1.627,0.5294,2,3.0,3.6035200000000014
8484221,C. Ritchie,C,NYI,MIN,2025-11-07,5.93566,3.0,7.745063612676141,0.0,14.1,0.1982,0.0872,0.0454,0.0278,0.0112,0.0398,0.063,0.0482,0.1798,0.268,1.3954,0.5462,3,8.4,2.46434
8484223,A. Sandin-Pellikka,D,DET,NYR,2025-11-07,5.694959999999999,4.3,6.0405786642009724,0.0,12.6,0.1678,0.0652,0.0308,0.0136,0.0038,0.0252,0.0452,0.178,0.0716,0.2478,1.2018,1.3342,14,2.3,3.3949599999999993
8484227,W. Smith,C,SJS,WPG,2025-11-07,8.56132,6.0,9.018295618219664,0.0,19.8,0.3284,0.1698,0.0984,0.0576,0.017,0.0694,0.1024,0.0426,0.2944,0.445,1.8606,0.4914,14,15.5,6.93868
8484471,E. Finnie,C,DET,NYR,2025-11-07,7.05612,4.5,8.139947576342246,0.0,17.0,0.2572,0.1204,0.0678,0.0366,0.015,0.0474,0.086,0.051,0.2372,0.2896,1.6642,0.5934,14,4.1,2.9561200000000003
8484768,Z. Parekh,D,CGY,CHI,2025-11-07,5.188359999999999,3.0,6.0800003709210415,0.0,11.5,0.1444,0.0558,0.0278,0.0152,0.0048,0.0234,0.0436,0.137,0.0734,0.2074,1.2118,1.1112,10,0.0,5.188359999999999
8484783,A. Levshunov,D,CHI,CGY,2025-11-07,5.9737,4.3,6.945709057396516,0.0,13.0,0.1832,0.0768,0.0404,0.0228,0.0076,0.0368,0.0392,0.1408,0.0938,0.3524,1.1098,1.105,13,5.0,0.9737
8484798,Z. Buium,D,MIN,NYI,2025-11-07,6.386139999999999,4.5,6.906222259701754,0.0,14.5,0.2178,0.0892,0.0448,0.0236,0.0068,0.0362,0.053,0.1082,0.1368,0.3432,1.3476,0.9198,15,2.0,4.386139999999999
8484801,M. Celebrini,C,SJS,WPG,2025-11-07,11.436739999999999,9.3,10.421092657317658,1.5,25.0,0.464,0.273,0.1652,0.103,0.025,0.1208,0.1494,0.0498,0.4016,0.6346,2.31,0.5758,14,26.5,15.063260000000001
8484911,C. Graf,R,SJS,WPG,2025-11-07,5.922219999999999,3.0,7.648075854200193,0.0,14.120000000000072,0.2002,0.0894,0.0464,0.0284,0.0118,0.0376,0.0624,0.043,0.171,0.2952,1.3794,0.5154,13,2.8,3.1222199999999996
8485366,M. Schaefer,D,NYI,MIN,2025-11-07,8.62582,6.45,7.700694210757885,1.3,18.510000000000037,0.3294,0.159,0.0828,0.0382,0.0086,0.04,0.1142,0.1546,0.2098,0.3386,2.1076,1.2104,13,2.3,6.325819999999999
8470613,B. Burns,D,COL,ANA,2025-11-11,7.40522,5.8,6.771398581652095,1.3,15.610000000000037,0.2586,0.1066,0.0502,0.0244,0.005,0.0326,0.0864,0.2054,0.0708,0.3644,1.7734,1.4744,16,5.3,2.10522
8470621,C. Perry,R,LAK,MTL,2025-11-11,9.296,6.5,9.279296740594084,1.3,20.8,0.3758,0.1902,0.1108,0.0662,0.0258,0.074,0.1188,0.0358,0.4008,0.3614,2.0652,0.408,10,1.5,7.795999999999999
8471214,A. Ovechkin,L,WSH,CAR,2025-11-11,7.180679999999999,5.0,7.618023282820813,0.0,17.0,0.2718,0.1204,0.0658,0.0356,0.0112,0.0474,0.1126,0.0246,0.1962,0.3662,2.008,0.2746,15,18.8,11.619320000000002
8471685,A. Kopitar,C,LAK,MTL,2025-11-11,7.101139999999999,4.9,8.014537085845944,0.0,16.5,0.2486,0.1166,0.0644,0.0368,0.0144,0.0482,0.0754,0.075,0.1942,0.3562,1.5788,0.7408,12,7.8,0.6988600000000007
8471817,R. Reaves,R,SJS,MIN,2025-11-11,5.56232,3.0,7.299355328904053,0.0,13.4,0.1872,0.0848,0.0446,0.026,0.0108,0.0324,0.0596,0.0332,0.2106,0.1968,1.393,0.3664,12,1.3,4.26232
8473512,C. Giroux,R,OTT,DAL,2025-11-11,7.331239999999999,4.9,7.987418861083973,0.0,17.0,0.2744,0.1284,0.0664,0.0418,0.0148,0.0594,0.0878,0.0322,0.2064,0.4168,1.784,0.3648,16,10.0,2.6687600000000007
8473533,J. Staal,C,CAR,WSH,2025-11-11,5.53446,3.0,7.488345779169122,0.0,13.0,0.184,0.0834,0.0446,0.0262,0.0134,0.0364,0.0524,0.0524,0.1942,0.2124,1.208,0.5812,15,5.3,0.23446000000000033
8473604,J. Toews,C,WPG,VAN,2025-11-11,6.615659999999999,4.3,7.718234044417156,0.0,15.8,0.226,0.1064,0.0584,0.034,0.0116,0.0466,0.0736,0.067,0.1688,0.3322,1.514,0.7182,15,10.5,3.884340000000001
8473986,A. Killorn,L,ANA,COL,2025-11-11,5.75576,4.1,7.1570680325395815,0.0,13.0,0.181,0.0722,0.038,0.0228,0.0112,0.0328,0.0734,0.0438,0.1342,0.2592,1.5992,0.5162,15,1.5,4.25576
8474102,D. Perron,L,OTT,DAL,2025-11-11,6.212,4.3,7.702883875536486,0.0,14.710000000000036,0.213,0.0966,0.0472,0.0308,0.0124,0.0424,0.0636,0.0318,0.1722,0.3684,1.409,0.41,16,1.5,4.712
8474150,M. Backlund,C,CGY,STL,2025-11-11,6.750859999999999,4.5,7.772891049049897,0.0,15.8,0.2374,0.1074,0.059,0.035,0.0136,0.0394,0.1144,0.0354,0.1804,0.2624,2.0648,0.3842,17,11.3,4.549140000000001
8474189,L. Eller,C,OTT,DAL,2025-11-11,6.13974,3.0,8.168140469678518,0.0,14.5,0.1996,0.0936,0.0528,0.0318,0.0146,0.0426,0.0632,0.0594,0.1818,0.282,1.3576,0.6568,16,2.6,3.5397399999999997
8474563,D. Doughty,D,LAK,MTL,2025-11-11,6.6304,4.9,6.694028969163489,1.3,14.1,0.2114,0.0842,0.0448,0.0228,0.0056,0.0308,0.0548,0.2014,0.1056,0.274,1.3918,1.469,16,2.3,4.3304
8474568,L. Schenn,D,WPG,VAN,2025-11-11,5.13146,3.0,6.127736635039074,0.0,11.4,0.1408,0.0524,0.0248,0.0136,0.0074,0.0212,0.0408,0.1852,0.0812,0.1526,1.0646,1.3612,12,5.1,0.031460000000000043
8474574,T. Myers,D,VAN,WPG,2025-11-11,6.610539999999999,4.9,6.410494747552641,1.3,13.820000000000073,0.2038,0.078,0.0362,0.0178,0.0052,0.024,0.0538,0.2666,0.0796,0.2254,1.3858,1.7848,17,0.0,6.610539999999999
8474586,J. Eberle,R,SEA,CBJ,2025-11-11,8.88582,6.45,8.691288335316003,1.3,19.8,0.3526,0.1734,0.0986,0.0552,0.0178,0.064,0.1414,0.0458,0.2872,0.3836,2.339,0.4504,15,4.5,4.385820000000001
8474590,J. Carlson,D,WSH,CAR,2025-11-11,8.15722,6.3,7.429137222558216,1.3,17.3,0.303,0.1342,0.0666,0.0342,0.008,0.0428,0.0782,0.1954,0.1684,0.364,1.733,1.4464,15,20.7,12.542779999999999
8474716,J. Spurgeon,D,MIN,SJS,2025-11-11,5.878419999999999,4.3,5.986683247308146,0.0,12.6,0.1756,0.064,0.0294,0.0134,0.004,0.0206,0.0496,0.2266,0.06,0.2198,1.2684,1.5514,17,4.1,1.7784199999999997
8475149,M. Johansson,L,MIN,SJS,2025-11-11,8.04504,6.0,8.47468768736642,0.0,18.5,0.313,0.1544,0.0856,0.05,0.0156,0.0646,0.091,0.029,0.2938,0.432,1.708,0.3578,17,1.5,6.54504
8475166,J. Tavares,C,TOR,BOS,2025-11-11,10.8511,8.5,10.051641994719072,1.5,24.3,0.4432,0.2486,0.149,0.0942,0.0256,0.105,0.1516,0.0364,0.4108,0.5354,2.397,0.39,16,2.5,8.3511
8475169,E. Kane,L,VAN,WPG,2025-11-11,8.0843,6.0,8.040996922645848,1.3,17.8,0.3112,0.1348,0.073,0.0438,0.0136,0.045,0.1602,0.04,0.203,0.327,2.46,0.506,17,16.8,8.7157
8475170,B. Schenn,C,STL,CGY,2025-11-11,5.6884,3.0,7.560610652586205,0.0,13.4,0.1908,0.08,0.0448,0.03,0.0106,0.0396,0.0576,0.0458,0.1618,0.2828,1.3006,0.534,16,1.5,4.1884
8475171,O. Ekman-Larsson,D,TOR,BOS,2025-11-11,6.46986,4.9,6.934054050870962,0.0,13.620000000000072,0.2078,0.0828,0.042,0.0218,0.006,0.0396,0.0538,0.1476,0.0714,0.4186,1.2702,1.1742,16,20.4,13.930139999999998
8475172,N. Kadri,C,CGY,STL,2025-11-11,8.1803,6.0,8.269323908881548,1.3,18.5,0.3154,0.1452,0.0794,0.047,0.0136,0.0542,0.152,0.0402,0.2158,0.3618,2.3848,0.434,17,11.0,2.819699999999999
8475184,C. Kreider,L,ANA,COL,2025-11-11,8.48214,6.0,8.419269506340795,0.0,18.820000000000075,0.3494,0.1686,0.0902,0.0494,0.0196,0.0534,0.099,0.0388,0.4014,0.2628,1.9042,0.4178,11,3.0,5.482139999999999
8475200,D. Orlov,D,SJS,MIN,2025-11-11,7.7888399999999995,6.0,8.500545126896276,1.3,16.310000000000038,0.2666,0.12,0.0636,0.0344,0.0122,0.0558,0.0502,0.1722,0.1302,0.504,1.3484,1.3178,16,3.0,4.7888399999999995
8475208,B. Dumoulin,D,LAK,MTL,2025-11-11,5.67328,4.1,7.022625865130507,0.0,12.320000000000073,0.1596,0.0632,0.0326,0.0196,0.0086,0.0222,0.039,0.1976,0.1142,0.1592,1.153,1.4216,16,6.9,1.2267200000000003
8475220,M. Foligno,L,MIN,SJS,2025-11-11,5.004580000000001,2.8,7.6077135213939275,0.0,11.5,0.1432,0.0628,0.0348,0.0218,0.0122,0.0278,0.0644,0.0536,0.1324,0.1594,1.3444,0.6366,16,1.3,3.704580000000001
8475324,N. Jensen,D,OTT,DAL,2025-11-11,5.48806,3.0,7.377501164784726,0.0,12.6,0.1606,0.0662,0.0338,0.0208,0.0092,0.0286,0.0358,0.156,0.1112,0.231,0.9976,1.2202,16,12.6,7.11194
8475343,N. Dowd,C,WSH,CAR,2025-11-11,5.409039999999999,3.0,7.091482375244262,0.0,13.0,0.169,0.0784,0.041,0.0268,0.0094,0.036,0.0604,0.0468,0.1388,0.2498,1.3602,0.5358,15,7.0,1.5909600000000008
8475692,M. Zuccarello,R,MIN,SJS,2025-11-11,7.42272,5.0,8.139734627222191,0.0,17.0,0.269,0.1272,0.0736,0.0418,0.0156,0.0552,0.0934,0.0382,0.2264,0.3542,1.8548,0.4624,2,6.0,1.42272
8475726,T. Toffoli,C,SJS,MIN,2025-11-11,7.780060000000001,5.0,8.352650381549559,0.0,18.0,0.2924,0.1368,0.0782,0.0446,0.0162,0.0502,0.1052,0.0562,0.2586,0.3176,1.9064,0.5952,16,6.3,1.4800600000000008
8475745,C. Coyle,C,CBJ,SEA,2025-11-11,6.989960000000001,4.5,7.989400177635365,0.0,16.4,0.2492,0.1162,0.0646,0.0366,0.0114,0.05,0.0874,0.0574,0.1706,0.3922,1.6464,0.6002,15,0.0,6.989960000000001
8475753,J. Faulk,D,STL,CGY,2025-11-11,7.857080000000001,6.2,7.180219904264772,1.3,16.2,0.2808,0.1176,0.0554,0.0284,0.0072,0.0352,0.063,0.2958,0.1274,0.2916,1.5556,1.9206,16,9.3,1.44292
8475754,B. Nelson,C,COL,ANA,2025-11-11,6.077839999999999,4.1,7.374576661368433,0.0,14.3,0.205,0.0858,0.0454,0.0284,0.0122,0.0338,0.0748,0.065,0.1864,0.206,1.5346,0.6798,16,7.0,0.9221600000000008
8475755,A. Petrovic,D,DAL,OTT,2025-11-11,5.4968,3.0,6.691353058985903,0.0,12.2,0.1546,0.0626,0.0342,0.0182,0.0072,0.0252,0.0374,0.1494,0.0944,0.2382,1.1158,1.189,14,2.5,2.9968000000000004
8475760,N. Bjugstad,C,STL,CGY,2025-11-11,6.2033,4.1,7.360912926397106,0.0,14.5,0.2148,0.0906,0.0476,0.0266,0.0112,0.0298,0.0884,0.0612,0.2164,0.1546,1.648,0.651,16,4.3,1.9032999999999998
8475764,C. Fowler,D,STL,CGY,2025-11-11,6.18772,4.3,7.529493821074562,0.0,13.1,0.1864,0.0736,0.041,0.025,0.0118,0.0352,0.0588,0.129,0.1094,0.2972,1.411,1.0204,16,1.3,4.88772
8475765,V. Tarasenko,R,MIN,SJS,2025-11-11,7.6195,5.0,8.31866586358654,0.0,17.5,0.2744,0.1272,0.074,0.0412,0.013,0.0578,0.1026,0.0426,0.1824,0.432,1.93,0.505,17,0.0,7.6195
8475768,J. Schwartz,L,SEA,CBJ,2025-11-11,8.0625,5.8,8.187060507288315,0.0,18.3,0.3152,0.1458,0.0782,0.0436,0.0146,0.0536,0.1008,0.0646,0.2696,0.3424,1.8604,0.691,15,1.5,6.5625
8475784,J. Skinner,L,SJS,MIN,2025-11-11,6.769260000000001,4.5,7.7412947917257355,0.0,16.410000000000036,0.2374,0.1108,0.0618,0.0366,0.0148,0.0414,0.0986,0.0318,0.2378,0.2414,1.8318,0.3802,15,1.5,5.269260000000001
8475791,T. Hall,L,CAR,WSH,2025-11-11,6.47746,4.5,7.636115108378081,0.0,14.8,0.235,0.0982,0.0526,0.0332,0.014,0.0408,0.0738,0.0406,0.2044,0.2944,1.594,0.4602,15,1.0,5.47746
8475794,T. Seguin,C,DAL,OTT,2025-11-11,6.18558,3.0,8.042904827461282,0.0,14.8,0.2172,0.0986,0.0574,0.0342,0.0168,0.0412,0.0678,0.0382,0.2554,0.199,1.4394,0.4466,16,3.0,3.18558
8475799,N. Niederreiter,R,WPG,VAN,2025-11-11,7.2388,4.5,8.018003152905342,0.0,17.0,0.2692,0.1264,0.0706,0.04,0.015,0.055,0.094,0.0338,0.2224,0.3596,1.789,0.407,15,19.0,11.761199999999999
8475848,B. Gallagher,R,MTL,LAK,2025-11-11,6.12362,4.199999999999999,7.550442377476965,0.0,14.5,0.2172,0.095,0.0522,0.0294,0.0098,0.0494,0.073,0.0254,0.1212,0.4218,1.5704,0.2714,15,1.0,5.12362
8475906,J. Klingberg,D,SJS,MIN,2025-11-11,6.475320000000001,4.9,6.609235273282379,0.0,14.110000000000037,0.2092,0.0838,0.0426,0.0222,0.0056,0.0312,0.0532,0.1836,0.113,0.283,1.321,1.3624,10,11.4,4.9246799999999995
8476278,C. Blackwell,C,DAL,OTT,2025-11-11,4.54758,1.5,6.977569644482239,0.0,11.5,0.1356,0.0598,0.0342,0.0204,0.01,0.0308,0.0448,0.0442,0.114,0.2144,1.0902,0.5076,16,0.0,4.54758
8476312,J. Manson,D,COL,ANA,2025-11-11,5.549580000000001,4.1,5.8577859147975015,0.0,12.1,0.1554,0.0564,0.025,0.0144,0.0032,0.0188,0.0592,0.1894,0.0618,0.1652,1.3718,1.4046,16,3.6,1.9495800000000005
8476331,D. DeMelo,D,WPG,VAN,2025-11-11,6.483560000000001,4.9,6.38709932022354,0.0,14.1,0.2118,0.0826,0.0406,0.0196,0.0048,0.0336,0.0368,0.2498,0.0736,0.342,1.0092,1.7172,15,1.0,5.483560000000001
8476374,S. Kuraly,C,BOS,TOR,2025-11-11,5.98946,4.1,7.749069551139673,0.0,14.1,0.1866,0.086,0.0448,0.0266,0.0112,0.036,0.0716,0.0616,0.1654,0.2408,1.4968,0.6612,17,3.0,2.9894600000000002
8476392,A. Lowry,C,WPG,VAN,2025-11-11,6.52386,4.3,7.905234512675762,0.0,14.8,0.217,0.098,0.0546,0.0336,0.0158,0.041,0.0772,0.0748,0.1856,0.2596,1.5636,0.7542,3,10.3,3.7761400000000007
8476393,N. Cousins,C,OTT,DAL,2025-11-11,5.25756,2.8,7.099515113470778,0.0,13.0,0.1736,0.077,0.0422,0.0242,0.0114,0.031,0.0542,0.0492,0.197,0.1698,1.1878,0.5552,16,2.8,2.45756
8476399,B. Coleman,L,CGY,STL,2025-11-11,7.681379999999999,4.95,8.121965236049709,0.0,17.1,0.2944,0.1296,0.0706,0.0402,0.0154,0.0376,0.127,0.0546,0.2974,0.1606,2.1224,0.6356,17,3.5,4.181379999999999
8476422,M. Reilly,D,CAR,WSH,2025-11-11,6.39122,4.9,6.342538049676959,1.3,13.5,0.2022,0.0766,0.0374,0.0202,0.0042,0.03,0.0508,0.1994,0.076,0.2926,1.3678,1.4444,12,2.6,3.7912199999999996
8476432,B. Jenner,C,CBJ,SEA,2025-11-11,7.909839999999999,5.6,8.509454928160793,0.0,18.0,0.2912,0.1382,0.0784,0.047,0.0162,0.06,0.1028,0.0594,0.2172,0.4072,1.8796,0.6288,15,5.6,2.3098399999999994
8476441,J. Edmundson,D,LAK,MTL,2025-11-11,6.461659999999999,4.5,7.4317610325144345,0.0,14.4,0.2056,0.089,0.0492,0.0282,0.0102,0.0404,0.0528,0.1448,0.1082,0.3362,1.3494,1.1442,16,21.6,15.138340000000003
8476455,G. Landeskog,L,COL,ANA,2025-11-11,5.22642,3.0,6.756733233123829,0.0,12.010000000000037,0.1648,0.0658,0.0344,0.0178,0.0074,0.0284,0.0766,0.0318,0.111,0.2516,1.55,0.3724,16,12.0,6.77358
8476456,J. Huberdeau,L,CGY,STL,2025-11-11,7.3921199999999985,5.0,7.97443752910511,0.0,17.0,0.2772,0.1252,0.0668,0.04,0.0148,0.0476,0.092,0.0456,0.2538,0.306,1.8084,0.5134,12,6.5,0.8921199999999985
8476457,A. Larsson,D,SEA,CBJ,2025-11-11,6.72812,4.9,7.5204373054763245,1.3,14.1,0.204,0.081,0.0446,0.028,0.012,0.0336,0.0358,0.2876,0.1152,0.2432,1.0898,1.8754,15,6.9,0.1718800000000007
8476460,M. Scheifele,C,WPG,VAN,2025-11-11,10.57236,8.0,10.393469297130771,1.3,23.3,0.4256,0.229,0.1374,0.089,0.0336,0.1052,0.122,0.0332,0.4256,0.5438,2.0734,0.4262,15,2.5,8.07236
8476463,J. Brodin,D,MIN,SJS,2025-11-11,6.3356,4.5,6.576209595199959,0.0,14.0,0.2006,0.0814,0.0378,0.0212,0.0048,0.028,0.0492,0.2316,0.1088,0.2424,1.158,1.602,16,9.4,3.0644
8476467,J. Oleksiak,D,SEA,CBJ,2025-11-11,5.4612,3.0,6.325915472087814,0.0,12.2,0.162,0.061,0.0302,0.0158,0.0066,0.0224,0.0392,0.191,0.1164,0.1442,1.0662,1.411,15,6.8,1.3388
8476469,J. Armia,R,LAK,MTL,2025-11-11,6.1205,4.1,7.388457873602583,0.0,14.3,0.2146,0.0886,0.0488,0.0282,0.0118,0.0384,0.0674,0.04,0.1798,0.3074,1.4358,0.495,16,12.3,6.179500000000001
