season,player_id,player_name,team,game_id,game_date,opponent,home_road,decision,shots_against,saves,goals_against,sv_pct,toi,toi_seconds,dk_fpts,goals,assists,source,goalie_sv_pct_last5,goalie_sv_pct_last10,goalie_goals_against_last5,goalie_goals_against_last10,goalie_saves_last5,goalie_saves_last10,goalie_shots_against_last5,goalie_shots_against_last10,is_win,goalie_win_rate_last5,goalie_win_rate_last10,goalie_dk_fpts_ewm,goalie_fpts_season_avg,goalie_starts,is_home,team_goals_per_game_last10,team_fpts_per_game_last10,opp_goals_per_game_last10,opp_shots_per_game_last10,opp_fpts_per_game_last10,is_shutout
2020,8477970,V. Vanecek,WSH,2020020830,2021-05-05,NYR,R,W,21,19,2,0.904762,59:57,3597,12.299999999999997,0,0,historical,0.8900924,0.9009715999999999,2.8,2.6,21.6,22.0,24.4,24.5,1,0.6,0.6,10.223825419837311,11.1,35,0,3.2,119.58,2.6,28.0,105.99000000000001,0
2020,8470594,M. Fleury,VGK,2020020835,2021-05-05,MIN,R,W,28,26,2,0.928571,61:49,3709,17.2,0,0,historical,0.9002100000000001,0.9067260999999999,2.6,2.4,23.6,23.2,26.2,25.6,1,0.6,0.7,11.499985956114507,12.711111111111112,34,0,3.7,136.81,4.3,28.2,134.31,0
2020,8478007,E. Merzlikins,CBJ,2020020831,2021-05-05,NSH,H,W,32,30,2,0.9375,60:00,3600,20.0,0,0,historical,0.8990716000000001,0.9169411999999999,2.8,2.2,26.2,24.1,29.0,26.3,1,0.6,0.7,12.147355684784117,13.37,28,1,1.7,88.96000000000001,2.9,30.7,114.01000000000002,0
2020,8477424,J. Saros,NSH,2020020831,2021-05-05,CBJ,R,L,26,23,3,0.884615,58:14,3494,5.599999999999998,0,0,historical,0.9157382000000001,0.9169411999999999,2.4,2.2,26.6,24.1,29.0,26.3,0,0.4,0.7,12.184923338139185,13.3,35,0,2.9,114.01000000000002,1.7,28.1,88.96000000000001,0
2020,8476412,J. Binnington,STL,2020020832,2021-05-05,ANA,H,O,35,33,2,0.942857,64:52,3892,16.099999999999998,0,0,historical,0.910073,0.9007970000000001,2.6,2.7,26.6,24.3,29.2,27.0,0,0.4,0.6,10.766943594580027,11.783333333333333,39,1,3.3,118.58,1.8,26.6,82.31,0
2020,8476932,A. Stolarz,ANA,2020020832,2021-05-05,STL,R,W,26,24,2,0.923077,65:00,3900,15.799999999999997,0,0,historical,0.9315016,0.910797,2.0,2.4,30.0,25.8,32.0,28.2,1,0.6,0.6,13.392359690282449,14.13846153846154,8,0,1.8,82.31,3.3,27.5,118.58,0
2020,8474593,J. Markstrom,CGY,2020020834,2021-05-05,WPG,H,L,19,15,4,0.789474,59:53,3593,-3.5,0,0,historical,0.8973840000000001,0.8987970000000001,2.8,2.7,27.4,25.5,30.2,28.2,0,0.4,0.5,11.990361981996672,12.87857142857143,39,1,2.4,106.71000000000001,2.2,28.5,96.84,0
2020,8476945,C. Hellebuyck,WPG,2020020834,2021-05-05,CGY,R,W,32,32,0,1.0,59:26,3566,30.4,0,0,historical,0.8817158,0.8903937,3.0,2.9,25.2,25.7,28.2,28.6,1,0.2,0.4,11.169501843963507,12.16,42,0,2.2,96.84,2.4,29.8,106.71000000000001,1
2020,8475660,C. Talbot,MIN,2020020835,2021-05-05,VGK,H,O,34,31,3,0.911765,61:53,3713,11.2,0,0,historical,0.8543350000000001,0.8850366,3.8,3.1,25.2,25.9,29.0,29.0,0,0.2,0.3,10.12628391608746,11.3125,31,1,4.3,134.31,3.7,34.2,136.81,0
2020,8480382,A. Georgiev,NYR,2020020830,2021-05-05,WSH,H,L,34,31,3,0.911765,58:31,3511,11.2,0,0,historical,0.8892628,0.8996678999999999,2.8,2.7,26.6,26.6,29.4,29.3,0,0.4,0.4,11.236248371943866,12.029411764705882,19,1,2.6,105.99000000000001,3.2,33.0,119.58,0
2020,8478499,A. Hill,ARI,2020020836,2021-05-05,LAK,H,L,21,18,3,0.857143,59:21,3561,2.0999999999999996,0,0,historical,0.8838574000000001,0.9076795000000001,3.0,2.5,25.4,27.7,28.4,30.2,0,0.4,0.5,12.851661186008656,13.066666666666666,18,1,2.5,106.44000000000001,2.5,26.5,101.11999999999999,0
2020,8477361,C. Petersen,LAK,2020020836,2021-05-05,ARI,R,W,30,28,2,0.933333,60:00,3600,18.599999999999998,0,0,historical,0.9071908000000001,0.9022874,2.4,2.6,25.8,26.6,28.2,29.2,1,0.4,0.4,12.482191280358375,12.821052631578947,31,0,2.5,101.11999999999999,2.5,30.5,106.44000000000001,0
2020,8480373,J. Korenar,SJS,2020020837,2021-05-05,COL,H,W,32,30,2,0.9375,60:00,3600,20.0,0,0,historical,0.9115198000000001,0.8966177999999999,2.6,2.8,28.0,26.6,30.6,29.4,1,0.4,0.3,12.13508629098236,12.595,9,1,2.9,113.85,3.2,32.0,122.49000000000001,0
2020,8475831,P. Grubauer,COL,2020020837,2021-05-05,SJS,R,L,33,30,3,0.909091,57:34,3454,10.5,0,0,historical,0.9358054000000001,0.8950701999999999,2.0,2.9,30.0,27.6,32.0,30.5,0,0.6,0.4,12.962133887941045,13.047619047619047,37,0,3.2,122.49000000000001,2.9,29.3,113.85,0
2020,8478048,I. Shesterkin,NYR,2020020838,2021-05-06,BOS,R,L,34,30,4,0.882353,59:55,3595,7.0,0,0,historical,0.9284638000000001,0.9088632999999999,2.4,2.6,29.2,27.9,31.6,30.5,0,0.4,0.4,12.525398027255278,12.804545454545455,34,0,2.1,94.63000000000001,3.5,37.5,138.4,0
2020,8473575,S. Varlamov,NYI,2020020839,2021-05-06,NJD,H,L,25,23,2,0.92,58:28,3508,9.099999999999998,0,0,historical,0.9062830000000002,0.8950701999999999,3.0,3.0,27.0,26.2,30.0,29.2,0,0.2,0.3,11.776326444980088,12.4,35,1,2.3,105.42,3.3,26.2,115.10999999999999,0
2020,8478406,M. Blackwood,NJD,2020020839,2021-05-06,NYI,R,W,33,32,1,0.969697,60:00,3600,24.9,0,0,historical,0.8865860000000001,0.8968883999999999,3.4,2.9,26.2,26.0,29.6,28.9,1,0.2,0.3,10.68274457436875,11.825000000000001,34,0,3.3,115.10999999999999,2.3,29.3,105.42,0
2020,8480280,J. Swayman,BOS,2020020838,2021-05-06,NYR,H,W,15,15,0,1.0,60:00,3600,18.5,0,0,historical,0.9021328000000001,0.9068263,2.8,2.7,24.8,26.4,27.6,29.1,1,0.4,0.4,11.281747619101385,12.068,9,1,3.5,138.4,2.1,27.0,94.63000000000001,1
2020,8475920,M. Houser,BUF,2020020842,2021-05-06,PIT,R,L,34,26,8,0.764706,60:00,3600,-9.8,0,0,historical,0.8827922000000001,0.9092988,3.2,2.6,22.6,26.3,25.8,28.9,0,0.2,0.4,10.461602488946454,11.657692307692308,3,0,2.6,100.22,4.3,31.0,138.73999999999998,0
2020,8477465,T. Jarry,PIT,2020020842,2021-05-06,BUF,H,W,23,19,4,0.826087,60:00,3600,5.299999999999997,0,0,historical,0.8784036000000001,0.9034337000000001,3.2,2.8,23.4,26.3,26.6,29.1,1,0.2,0.3,10.464789327227848,11.614814814814816,39,1,4.3,138.73999999999998,2.6,31.1,100.22,0
2020,8475852,P. Mrazek,CAR,2020020280,2021-05-06,CHI,H,O,27,25,2,0.925926,62:02,3722,10.5,0,0,historical,0.8752206000000001,0.8907518,2.8,2.9,20.6,23.8,23.4,26.7,0,0.2,0.2,9.654351267770794,11.225,11,1,3.6,132.38,3.0,29.5,113.36000000000001,0
2020,8475789,J. Campbell,TOR,2020020847,2021-05-06,MTL,H,W,21,19,2,0.904762,58:16,3496,12.299999999999997,0,0,historical,0.918919,0.918919,3.0,3.0,34.0,34.0,37.0,37.0,1,1.0,1.0,19.299999999999997,19.299999999999997,20,1,3.6,137.10999999999999,2.5,28.8,100.04,0
2020,8475156,M. Koskinen,EDM,2020020593,2021-05-06,VAN,H,L,4,0,4,0.0,12:22,742,-14.0,0,0,historical,0.914005,0.914005,3.0,3.0,32.0,32.0,35.0,35.0,0,0.5,0.5,14.709503683002685,14.899999999999999,24,1,3.6,130.89,2.6,26.4,98.92999999999999,0
2020,8469608,M. Smith,EDM,2020020593,2021-05-06,VAN,H,,23,21,2,0.913043,47:38,2858,7.699999999999999,0,0,historical,0.9275183333333333,0.9275183333333333,2.3333333333333335,2.3333333333333335,28.333333333333332,28.333333333333332,30.666666666666668,30.666666666666668,0,0.6666666666666666,0.6666666666666666,15.612544367215579,15.666666666666666,30,1,3.6,130.89,2.6,26.4,98.92999999999999,0
